word,score
motorboat,0.677
motorcade,0.708
motorcar,0.6940000000000001
motorcycle,0.677
motorist,0.562
motte,0.48100000000000004
mottled,0.38
motto,0.688
mould,0.35700000000000004
mound,0.52
mount,0.5
mountain,0.698
mountaineer,0.635
mountainous,0.635
mountains,0.7659999999999999
mountaintop,0.653
mourn,0.055999999999999994
mournful,0.18
mourning,0.177
mouse,0.42700000000000005
mousetrap,0.18
mousse,0.604
moustache,0.47
mousy,0.48
mouth,0.7340000000000001
mouthful,0.609
mouthpiece,0.573
mouthwash,0.43799999999999994
movable,0.469
move,0.6559999999999999
movement,0.6559999999999999
mover,0.615
movie,0.792
movies,0.7240000000000001
moving,0.479
movingforward,0.857
movingon,0.49
mow,0.42
mower,0.45799999999999996
moxie,0.531
mozzarella,0.653
mri,0.365
muchneeded,0.43799999999999994
mucis,0.39799999999999996
muck,0.34700000000000003
mucked,0.184
mucous,0.33
mucus,0.14300000000000002
mud,0.33299999999999996
muddle,0.184
muddled,0.25
muddy,0.292
muff,0.542
muffin,0.684
muffled,0.479
muffler,0.35700000000000004
mug,0.542
mugger,0.125
mulberry,0.469
mulch,0.349
mule,0.32
mull,0.6629999999999999
mullet,0.521
multilateral,0.5
multimedia,0.611
multinational,0.6559999999999999
multiple,0.66
multiple sclerosis,0.188
multiplex,0.61
multiplication,0.6459999999999999
multiplicity,0.677
multiplied,0.802
multiplier,0.643
multiply,0.802
multitude,0.562
mum,0.802
mumble,0.292
mumbo,0.429
mummy,0.4
mumps,0.099
munch,0.541
munchies,0.562
munchkin,0.49
mundane,0.312
municipal,0.625
municipality,0.569
mural,0.551
murder,0.061
murderer,0.01
murderess,0.040999999999999995
murderous,0.017
murky,0.14300000000000002
murmur,0.45799999999999996
muscle,0.359
muscular,0.531
muse,0.76
muses,0.7140000000000001
museum,0.792
mush,0.5
mushroom,0.49
mushy,0.52
music,0.833
musical,0.9079999999999999
musician,0.816
musing,0.74
musk,0.469
musket,0.26
musketeer,0.6940000000000001
muskrat,0.439
muslin,0.439
muss,0.418
must,0.408
mustang,0.635
mustard,0.5
muster,0.635
musty,0.354
mutable,0.426
mutant,0.337
mutate,0.281
mutation,0.365
mute,0.271
muted,0.26
mutilate,0.125
mutilated,0.040999999999999995
mutilation,0.122
mutiny,0.32299999999999995
mutt,0.418
mutter,0.406
mutton,0.42700000000000005
mutual,0.7290000000000001
mutually,0.8440000000000001
muzzle,0.38799999999999996
myfavorite,0.812
myopia,0.245
myopic,0.344
myriad,0.48
mysterious,0.44799999999999995
mystery,0.41700000000000004
mystic,0.643
mystical,0.594
mysticism,0.594
mystified,0.344
mystique,0.6679999999999999
myth,0.45799999999999996
mythic,0.635
mythical,0.625
mythological,0.76
mythology,0.684
nab,0.469
nacho,0.667
nada,0.25
nadir,0.479
nag,0.271
nail,0.469
nail gun,0.37799999999999995
naive,0.406
naked,0.32299999999999995
nakedness,0.48
namaste,0.7190000000000001
name,0.573
named,0.562
nameless,0.344
namesake,0.418
naming,0.667
nana,0.765
nanny,0.615
nanometer,0.375
nap,0.66
napalm,0.265
nape,0.42700000000000005
napkin,0.469
napping,0.765
nappy,0.529
narcissism,0.214
narcissist,0.17300000000000001
narcissistic,0.32299999999999995
narcotic,0.102
narrate,0.541
narration,0.622
narrative,0.58
narrator,0.6729999999999999
narrow,0.26
narrowing,0.354
nasal,0.479
nascent,0.684
nasty,0.115
natal,0.755
nation,0.594
national,0.698
nationality,0.642
nationwide,0.684
native,0.635
nativity,0.75
natural,0.8540000000000001
natural gas,0.635
naturalist,0.8440000000000001
naturalization,0.7809999999999999
naturalized,0.76
naturally,0.8540000000000001
nature,0.857
naught,0.344
naughty,0.451
nausea,0.10400000000000001
nauseate,0.062
nauseating,0.021
nauseous,0.135
nautical,0.6459999999999999
nautilus,0.396
naval,0.542
nave,0.583
navel,0.44799999999999995
navigable,0.7490000000000001
navigate,0.74
navigation,0.841
navigational,0.573
navigator,0.583
navy,0.531
nay,0.344
nearsighted,0.271
neat,0.878
neatly,0.802
nebula,0.51
nebulae,0.49
nebulous,0.469
necessarily,0.667
necessary,0.75
necessitate,0.578
necessities,0.52
necessity,0.5670000000000001
neck,0.541
necklace,0.76
necktie,0.583
necromancer,0.33299999999999996
necrosis,0.115
nectar,0.746
need,0.51
needalife,0.49
needed,0.677
needful,0.5820000000000001
needit,0.25
needle,0.25
needlepoint,0.653
needles,0.25
needless,0.327
needtoknow,0.42700000000000005
needtorelax,0.6729999999999999
needy,0.36
nefarious,0.184
negation,0.255
negative,0.102
negativity,0.06
neglect,0.045
neglected,0.271
neglecting,0.177
negligee,0.385
negligence,0.092
negligent,0.16699999999999998
negligently,0.055999999999999994
negligible,0.177
negotiable,0.688
negotiate,0.612
negotiation,0.49
negotiator,0.635
negro,0.354
neigh,0.37799999999999995
neighbor,0.657
neighborhood,0.385
neighboring,0.6559999999999999
nemesis,0.271
neon,0.594
neonatal,0.542
neophyte,0.28600000000000003
neoprene,0.316
nephew,0.7190000000000001
nepotism,0.349
nerd,0.408
nerdy,0.29600000000000004
nerve,0.129
nerves,0.33299999999999996
nervous,0.235
nervousness,0.163
nervouswreck,0.11199999999999999
nervy,0.25
ness,0.396
nest,0.687
nestle,0.625
nestling,0.604
net,0.441
nether,0.24
netting,0.368
nettle,0.406
network,0.531
networking,0.625
neural,0.5820000000000001
neuralgia,0.092
neurological,0.5
neurologist,0.608
neurology,0.45899999999999996
neurosis,0.122
neurosurgeon,0.59
neurosurgery,0.49
neurotic,0.198
neuter,0.621
neutral,0.469
neutrality,0.469
neutralize,0.519
neutron,0.469
new,0.917
new age,0.6940000000000001
newbeginnings,0.802
newborn,0.9179999999999999
newcomer,0.622
newday,0.847
newfound,0.745
newjob,0.755
newlife,0.898
newly,0.688
newlywed,0.847
newme,0.643
newness,0.74
news,0.633
newscast,0.531
newscaster,0.6459999999999999
newsflash,0.604
newsletter,0.622
newsman,0.604
newspaper,0.602
newspaperman,0.561
newsreel,0.625
newsroom,0.531
newsstand,0.615
newstart,0.802
newt,0.45799999999999996
newyear,0.938
nexus,0.496
nib,0.51
nibble,0.551
nice,0.93
niche,0.45899999999999996
nichts,0.406
nick,0.5539999999999999
nickel,0.51
nickname,0.49
nicotine,0.235
niece,0.7709999999999999
nifty,0.74
nigh,0.653
night,0.598
nightcap,0.75
nightclub,0.802
nightfall,0.49
nightgown,0.643
nightie,0.63
nightingale,0.74
nightlife,0.542
nightly,0.6729999999999999
nightmare,0.005
nightmares,0.08199999999999999
nightstand,0.49
nightstick,0.5
nighttime,0.735
nihilism,0.36700000000000005
nil,0.28600000000000003
nimble,0.833
nimrod,0.327
nincompoop,0.365
nine,0.552
nineteen,0.6729999999999999
ninety,0.479
ninja,0.542
ninny,0.344
nintendo,0.802
ninth,0.49
nip,0.281
nipper,0.386
nipple,0.48
nippy,0.54
nitrate,0.38799999999999996
nitro,0.5
nitrogen,0.42700000000000005
nitrous,0.435
nitwit,0.146
nix,0.33
no anticipation,0.396
no disgust,0.51
no emotion,0.17
no sentiment,0.092
no surprise,0.171
no trust,0.055
nobility,0.8440000000000001
noble,0.9059999999999999
nobleman,0.675
nobodycares,0.365
nocomplaints,0.677
nocturnal,0.54
nod,0.59
nodding,0.6940000000000001
node,0.396
nodular,0.43799999999999994
nodule,0.312
noggin,0.51
nohope,0.2
noir,0.375
noise,0.26
noisy,0.271
nomad,0.375
nomadic,0.42700000000000005
nomenclature,0.5
nominal,0.594
nominate,0.615
nomination,0.6629999999999999
nominee,0.662
nonce,0.42200000000000004
nonchalant,0.312
noncompliance,0.11199999999999999
nondescript,0.49
nonexistent,0.20800000000000002
nonfat,0.604
nonfiction,0.426
nonpayment,0.22899999999999998
nonresident,0.25
nonsense,0.214
nonsensical,0.17300000000000001
nonviolent,0.64
noob,0.41700000000000004
noodle,0.633
nook,0.48
noon,0.531
noose,0.35600000000000004
nopoint,0.276
noregrets,0.469
norm,0.5
normal,0.74
normalcy,0.805
normality,0.7809999999999999
north,0.531
northbound,0.604
northeast,0.562
northern,0.57
northwest,0.604
northwestern,0.479
noschool,0.49
nose,0.5820000000000001
nosebleed,0.153
nosey,0.276
nosnow,0.392
nostalgia,0.41700000000000004
nostalgic,0.45799999999999996
nostress,0.531
nostril,0.396
nosun,0.38799999999999996
nosy,0.292
not negative,0.622
not positive,0.051
notable,0.76
notables,0.594
notably,0.792
notamorningperson,0.469
notary,0.541
notation,0.635
notch,0.45899999999999996
notched,0.48
note,0.594
notebook,0.449
noted,0.615
noteworthy,0.7040000000000001
nothappy,0.11199999999999999
nothingbetter,0.635
nothingness,0.204
notice,0.6459999999999999
noticeable,0.89
notification,0.604
notify,0.643
notion,0.612
notional,0.52
notoriety,0.552
notorious,0.366
notready,0.133
notwithstanding,0.36700000000000005
nought,0.312
noun,0.531
nourish,0.878
nourishment,0.7859999999999999
nouveau,0.633
novel,0.7020000000000001
novelist,0.34
novelty,0.6729999999999999
novice,0.429
nowadays,0.68
nowork,0.312
noworries,0.63
noxious,0.177
nozzle,0.43799999999999994
nuance,0.408
nuances,0.49
nuclear,0.21899999999999997
nucleus,0.529
nude,0.49
nudge,0.44799999999999995
nudie,0.5
nudist,0.44
nudity,0.43799999999999994
nugget,0.602
nuisance,0.198
nuke,0.125
nul,0.337
nullify,0.255
numb,0.10800000000000001
numbering,0.51
numbers,0.406
numbness,0.306
numbskull,0.3
numeral,0.5820000000000001
numerator,0.49
numerical,0.479
numerically,0.51
numerous,0.622
nun,0.5
nunchucks,0.337
nunnery,0.653
nuptials,0.7709999999999999
nurse,0.635
nursemaid,0.615
nursery,0.894
nursing,0.552
nurture,0.745
nut,0.365
nutcase,0.28600000000000003
nutcracker,0.635
nuthouse,0.34700000000000003
nutmeg,0.635
nutrition,0.885
nutritional,0.812
nutritious,0.833
nutritive,0.875
nuts,0.594
nutshell,0.45799999999999996
nutty,0.444
nylon,0.49
nylong,0.439
nylons,0.556
nymph,0.542
nymphomaniac,0.39799999999999996
oaf,0.344
oak,0.583
oar,0.469
oasis,0.7959999999999999
oat,0.622
oath,0.5429999999999999
oatmeal,0.5920000000000001
obedience,0.765
obedient,0.8
obediently,0.802
obelisk,0.604
obese,0.133
obesity,0.215
obey,0.677
obi,0.469
obit,0.41
obituary,0.188
object,0.531
objection,0.34700000000000003
objectionable,0.45899999999999996
objective,0.7240000000000001
objectivity,0.765
obligation,0.222
obligatory,0.337
oblige,0.281
obliged,0.327
obliging,0.74
obligor,0.302
oblique,0.43799999999999994
obliterate,0.25
obliterated,0.24
obliteration,0.177
oblivion,0.153
oblivious,0.22899999999999998
oblong,0.561
obnoxious,0.08800000000000001
oboe,0.51
obscene,0.05
obscenity,0.083
obscure,0.37
obscured,0.115
obscurity,0.20800000000000002
observance,0.531
observant,0.74
observation,0.633
observatory,0.643
observe,0.7709999999999999
observer,0.6629999999999999
observing,0.583
obsess,0.11199999999999999
obsessed,0.21899999999999997
obsessing,0.17300000000000001
obsession,0.22899999999999998
obsessive,0.21899999999999997
obsolescence,0.25
obsolete,0.337
obstacle,0.204
obstetrician,0.521
obstetrics,0.53
obstinate,0.146
obstruct,0.115
obstruction,0.125
obstructive,0.204
obtain,0.76
obtainable,0.677
obtuse,0.281
obverse,0.47
obvious,0.625
ocarina,0.541
occasion,0.7
occasional,0.49
occasionally,0.5379999999999999
occipital,0.39799999999999996
occlusion,0.306
occult,0.292
occupancy,0.625
occupant,0.5
occupation,0.562
occupational,0.583
occupied,0.337
occupier,0.42700000000000005
occupy,0.396
occupying,0.573
occur,0.451
occurrence,0.573
ocd,0.33299999999999996
ocean,0.823
oceanic,0.74
octagon,0.602
octave,0.43799999999999994
octopus,0.713
ocular,0.418
odd,0.265
oddball,0.316
oddity,0.312
odds,0.5
ode,0.604
odious,0.235
odometer,0.36700000000000005
odor,0.337
odyssey,0.622
oedipal,0.312
oestrogen,0.521
oeuvre,0.653
offal,0.302
offence,0.312
offend,0.094
offended,0.188
offender,0.10400000000000001
offense,0.23
offensive,0.135
offer,0.75
offered,0.5820000000000001
offering,0.688
offhand,0.38799999999999996
office,0.42700000000000005
officer,0.542
offices,0.469
official,0.6459999999999999
officiate,0.688
offing,0.49
offload,0.479
offset,0.7190000000000001
offshoot,0.517
offshore,0.41700000000000004
offside,0.32299999999999995
offspring,0.6559999999999999
oft,0.5
oftentimes,0.5710000000000001
ogre,0.135
ohdear,0.45799999999999996
ohgod,0.5
ohno,0.396
ohshit,0.23
oil,0.521
oils,0.45899999999999996
oily,0.276
oink,0.5
ointment,0.43799999999999994
okra,0.469
olden,0.284
oldie,0.363
oldies,0.43799999999999994
olfactory,0.602
oligarchy,0.327
olive,0.5710000000000001
omega,0.529
omelet,0.708
omen,0.39
omgomgomg,0.49
ominous,0.255
omission,0.36700000000000005
omit,0.33
omitted,0.26
omnibus,0.49
omnipotence,0.667
omnipotent,0.7190000000000001
omnipresent,0.688
omniscient,0.6559999999999999
onboard,0.612
oncologist,0.26
oncology,0.204
oncoming,0.594
oneday,0.667
onedge,0.479
onelove,0.816
oneness,0.745
onerous,0.5
oneself,0.66
ongoing,0.674
onion,0.37799999999999995
onset,0.6729999999999999
onslaught,0.198
onstage,0.7190000000000001
ontology,0.51
onus,0.562
onward,0.667
onyx,0.5710000000000001
oodles,0.49
oomph,0.449
ooze,0.344
oozing,0.23800000000000002
op,0.48
opacity,0.47100000000000003
opal,0.623
opaque,0.344
ope,0.375
open,0.62
opener,0.584
opening,0.667
openly,0.603
openness,0.8370000000000001
opera,0.7140000000000001
operate,0.5820000000000001
operatic,0.375
operation,0.475
operational,0.562
operations,0.48
operative,0.541
operator,0.612
ophthalmic,0.42700000000000005
ophthalmologist,0.552
opiate,0.281
opinion,0.594
opinionated,0.156
opium,0.276
opponent,0.08
opportune,0.7959999999999999
opportunism,0.5710000000000001
opportunity,0.938
oppose,0.431
opposed,0.092
opposing,0.188
opposite,0.235
opposites,0.281
opposition,0.135
oppress,0.18600000000000003
oppressed,0.11900000000000001
oppression,0.08
oppressive,0.276
oppressor,0.16
ops,0.41700000000000004
opt,0.51
optic,0.6629999999999999
optical,0.677
optics,0.562
optimism,0.9490000000000001
optimist,0.875
optimistic,0.9790000000000001
optimum,0.892
option,0.512
optional,0.755
optionally,0.365
options,0.622
optometrist,0.446
opulence,0.62
opulent,0.562
opus,0.45799999999999996
oracle,0.552
oral,0.53
orange,0.6459999999999999
orange juice,0.7190000000000001
orangutan,0.43
oration,0.6459999999999999
orator,0.667
oratory,0.602
orb,0.46299999999999997
orbit,0.561
orbital,0.45799999999999996
orbiting,0.52
orbs,0.469
orc,0.24
orchard,0.76
orchestra,0.708
orchid,0.84
ordained,0.735
ordeal,0.344
order,0.78
orderly,0.8440000000000001
ordinance,0.615
ordinary,0.375
ordination,0.688
ordnance,0.354
ore,0.5
oregano,0.596
organ,0.51
organic,0.7190000000000001
organism,0.457
organist,0.74
organization,0.81
organize,0.802
organized,0.816
organizer,0.604
orgasm,0.8440000000000001
orgies,0.38799999999999996
orgy,0.34600000000000003
orient,0.667
oriental,0.5920000000000001
orientation,0.667
orifice,0.44799999999999995
origami,0.684
origin,0.7290000000000001
original,0.765
originality,0.898
originate,0.7020000000000001
origination,0.76
originator,0.5920000000000001
ornament,0.561
ornamental,0.6629999999999999
ornamentation,0.6629999999999999
ornamented,0.677
ornate,0.812
ornery,0.361
orphan,0.133
orphanage,0.184
orphaned,0.062
orthodontist,0.469
orthodox,0.38799999999999996
orthodoxy,0.271
orthogonal,0.5
orthopedic,0.406
oscillate,0.449
oscillating,0.469
oscillation,0.562
oscillatory,0.375
ostensible,0.542
ostensibly,0.473
ostentatious,0.479
ostracized,0.115
ostrich,0.5920000000000001
other,0.47200000000000003
otter,0.439
otto,0.42700000000000005
ottoman,0.531
ought,0.43799999999999994
ounce,0.531
oust,0.29600000000000004
outage,0.306
outback,0.5
outbid,0.594
outboard,0.44799999999999995
outbreak,0.26
outburst,0.209
outcast,0.153
outcome,0.615
outcry,0.271
outdated,0.16699999999999998
outdo,0.7709999999999999
outdoor,0.8140000000000001
outdoors,0.7809999999999999
outer,0.552
outfit,0.76
outgoing,0.65
outgrow,0.51
outgrowth,0.7709999999999999
outhouse,0.281
outing,0.7709999999999999
outlandish,0.44799999999999995
outlast,0.62
outlaw,0.255
outlet,0.61
outline,0.542
outlines,0.6559999999999999
outlive,0.565
outlook,0.83
outlying,0.46
outnumber,0.34700000000000003
outpatient,0.26
outpost,0.635
outpouring,0.562
output,0.604
outrage,0.06
outraged,0.156
outrageous,0.153
outrank,0.653
outreach,0.54
outright,0.767
outrun,0.531
outset,0.75
outsider,0.39799999999999996
outskirts,0.474
outsmart,0.6729999999999999
outspoken,0.5820000000000001
outstanding,0.898
outstretched,0.44799999999999995
outward,0.449
outwards,0.44
outweigh,0.486
outwit,0.302
oval,0.41700000000000004
ovary,0.469
ovate,0.385
ovation,0.7190000000000001
oven,0.583
overactive,0.667
overall,0.583
overalls,0.5
overbearing,0.32299999999999995
overburden,0.115
overcast,0.41700000000000004
overcharged,0.276
overcoat,0.594
overcome,0.7190000000000001
overcoming,0.8420000000000001
overcrowded,0.292
overdo,0.156
overdose,0.11
overdrive,0.303
overdue,0.125
overestimate,0.36700000000000005
overestimated,0.344
overflow,0.39799999999999996
overflowing,0.439
overgrown,0.33299999999999996
overgrowth,0.41700000000000004
overhanging,0.698
overhaul,0.5
overhead,0.344
overhear,0.65
overheated,0.25
overjoyed,0.9079999999999999
overkill,0.379
overlaid,0.62
overlap,0.594
overlapping,0.595
overlay,0.564
overload,0.381
overlook,0.292
overlord,0.75
overlying,0.5
overpaid,0.429
overpass,0.562
overplayed,0.22399999999999998
overpower,0.44799999999999995
overpowering,0.392
overpriced,0.271
overprotective,0.44799999999999995
overrated,0.312
overreact,0.306
override,0.316
overriding,0.24
overrule,0.22399999999999998
overrun,0.271
oversee,0.541
overseer,0.552
overshadow,0.33299999999999996
oversight,0.385
oversized,0.552
overslept,0.408
overstate,0.281
overstock,0.344
overt,0.708
overtake,0.573
overtaken,0.594
overthemoon,0.643
overthinker,0.43
overthinking,0.408
overthrow,0.26
overtime,0.447
overtired,0.21
overture,0.49
overturn,0.24
overview,0.615
overweight,0.052000000000000005
overwhelm,0.25
overwhelmed,0.341
overwhelming,0.327
overworked,0.133
overwrought,0.156
overzealous,0.42700000000000005
owe,0.5
owing,0.396
owl,0.52
owner,0.7759999999999999
ownership,0.628
ox,0.41700000000000004
oxidation,0.45299999999999996
oxide,0.354
oxygen,0.9079999999999999
oxymoron,0.42700000000000005
oyster,0.5
ozone,0.56
pace,0.51
pacemaker,0.44799999999999995
pacific,0.627
pacified,0.802
pacifier,0.615
pacifist,0.6629999999999999
pacify,0.812
pacing,0.583
pack,0.51
package,0.5710000000000001
packaging,0.604
packer,0.52
packet,0.5820000000000001
pact,0.442
pad,0.684
padded,0.606
padding,0.561
paddle,0.561
paddle boat,0.6629999999999999
paddock,0.48
paddy,0.653
padlock,0.45899999999999996
padre,0.684
paean,0.552
pagan,0.292
paganism,0.24
page,0.677
pageant,0.7190000000000001
pager,0.51
pagination,0.45899999999999996
paging,0.542
pagoda,0.5710000000000001
pail,0.44799999999999995
pain,0.012
pained,0.11199999999999999
painful,0.05
painfully,0.156
painkiller,0.48700000000000004
painless,0.785
pains,0.106
painstaking,0.396
paint,0.667
paintball,0.615
paintbrush,0.7140000000000001
painted,0.667
painter,0.677
painting,0.792
pair,0.552
paisley,0.531
pajama,0.9079999999999999
pajamas,0.7190000000000001
pal,0.812
palace,0.878
palatable,0.823
palate,0.625
pale,0.281
paleontology,0.43799999999999994
palette,0.59
pall,0.27699999999999997
palladium,0.47
pallet,0.604
palliative,0.5479999999999999
palm,0.531
palmer,0.48
palomino,0.616
palpable,0.552
palpitations,0.41700000000000004
palsy,0.083
paltry,0.33299999999999996
pamper,0.792
pamphlet,0.53
pan,0.7340000000000001
panacea,0.42
panache,0.51
pancake,0.802
pancakes,0.8440000000000001
pancreas,0.469
panda,0.6459999999999999
pandemic,0.16
pandemonium,0.22899999999999998
pane,0.385
panel,0.469
pang,0.146
panhandle,0.441
panic,0.062
panicattack,0.255
panicked,0.1
panicking,0.094
panicky,0.284
panier,0.5
panorama,0.7190000000000001
panoramic,0.542
pansy,0.653
pant,0.44799999999999995
pantheon,0.14400000000000002
panther,0.303
panties,0.594
pantomime,0.552
pantry,0.622
pants,0.6729999999999999
panty,0.451
pantyhose,0.57
pap,0.43799999999999994
papa,0.6559999999999999
papacy,0.48100000000000004
papal,0.493
papaya,0.63
paper,0.52
paperback,0.633
paperboy,0.521
paperweight,0.42100000000000004
paperwork,0.44799999999999995
paprika,0.41700000000000004
papyrus,0.45899999999999996
par,0.615
parable,0.479
parabola,0.542
parabolic,0.45899999999999996
parachute,0.562
parade,0.792
paradigm,0.573
paradise,0.875
paradox,0.41700000000000004
paradoxical,0.406
paraffin,0.426
paragon,0.49
paragraph,0.51
parakeet,0.5760000000000001
paralegal,0.479
parallax,0.43700000000000006
parallel,0.568
parallelism,0.5489999999999999
paralysis,0.156
paralyze,0.188
paramedic,0.6729999999999999
paramedics,0.479
paramilitary,0.154
paramount,0.7709999999999999
paranoia,0.146
paranoid,0.122
paranormal,0.16699999999999998
parapet,0.45
paraphernalia,0.44299999999999995
paraphrase,0.5
paraplegic,0.188
parasite,0.092
parasitic,0.037000000000000005
parasol,0.604
parcel,0.66
parcels,0.551
parched,0.25
parchment,0.615
pardon,0.552
pare,0.5
parenchyma,0.5
parent,0.812
parentage,0.903
parental,0.76
parenthesis,0.51
parenthetical,0.49
parenthood,0.75
parenting,0.812
pariah,0.397
parietal,0.48100000000000004
paring,0.429
parish,0.698
parity,0.5820000000000001
park,0.816
parka,0.469
parking,0.777
parkinsons,0.10400000000000001
parlance,0.51
parlay,0.469
parliament,0.573
parliamentary,0.49
parlor,0.5
parmesan,0.698
parody,0.561
parole,0.38799999999999996
parquet,0.541
parrot,0.588
parry,0.51
parse,0.469
parsimonious,0.41700000000000004
parsimony,0.449
parsley,0.45799999999999996
parson,0.583
part,0.6629999999999999
partake,0.755
partial,0.429
partiality,0.375
partially,0.418
participant,0.7120000000000001
participate,0.755
participation,0.7809999999999999
particle,0.521
particular,0.562
particularity,0.67
particulars,0.604
parting,0.26
partisan,0.615
partisanship,0.43799999999999994
partition,0.615
partly,0.415
partner,0.6729999999999999
partnership,0.7859999999999999
partridge,0.583
parts,0.45899999999999996
party,0.948
pas,0.49
pass,0.51
passable,0.688
passage,0.429
passageway,0.49
passe,0.531
passenger,0.7170000000000001
passim,0.45799999999999996
passing,0.45799999999999996
passion,0.8540000000000001
passionate,0.99
passive,0.42
passivity,0.24100000000000002
passkey,0.6459999999999999
passport,0.653
password,0.39
past,0.49
pasta,0.615
paste,0.5
pastel,0.7190000000000001
pastime,0.677
pastor,0.698
pastrami,0.542
pastry,0.87
pasture,0.688
pasty,0.479
pat,0.418
patch,0.439
patchwork,0.5
pate,0.406
patella,0.43
patent,0.7240000000000001
patented,0.5710000000000001
paternal,0.7759999999999999
paternity,0.7040000000000001
path,0.59
pathetic,0.08800000000000001
pathological,0.22
pathologist,0.354
pathology,0.271
pathos,0.35
pathway,0.6459999999999999
patience,0.7709999999999999
patient,0.583
patio,0.562
patriarch,0.5920000000000001
patriarchal,0.531
patrimony,0.7190000000000001
patriot,0.7709999999999999
patriotic,0.875
patriotism,0.708
patrol,0.42700000000000005
patrolman,0.469
patron,0.583
patronage,0.583
patronising,0.439
patronize,0.43
patronizing,0.542
patter,0.312
pattern,0.479
paucity,0.153
pauper,0.26
pause,0.429
pave,0.594
pavement,0.46
pavilion,0.583
paving,0.408
paw,0.41700000000000004
pawn,0.39
pawnshop,0.396
pax,0.551
pay,0.514
payable,0.385
payback,0.45899999999999996
paycheck,0.8959999999999999
payday,0.833
payer,0.313
payload,0.612
payment,0.629
payoff,0.74
payout,0.6459999999999999
payphone,0.469
payroll,0.521
pea,0.58
peace,0.9390000000000001
peaceable,0.7759999999999999
peaceful,0.867
peacefully,0.9009999999999999
peacekeeper,0.865
peaceofmind,0.7859999999999999
peacetime,0.9490000000000001
peach,0.7040000000000001
peachy,0.755
peacock,0.7859999999999999
peak,0.5
peaked,0.677
peanut,0.6459999999999999
peanuts,0.542
pear,0.677
pearl,0.905
pearly,0.635
peas,0.542
peasant,0.53
peat,0.33299999999999996
pebble,0.354
pecan,0.552
peck,0.20199999999999999
pecker,0.45899999999999996
peculiar,0.6
peculiarities,0.511
peculiarity,0.439
peculiarly,0.615
pecuniary,0.49
pedal,0.5
pedantic,0.22899999999999998
peddle,0.539
peddler,0.408
pedestal,0.735
pedestrian,0.43799999999999994
pediatric,0.56
pediatrician,0.602
pediatrics,0.75
pedicure,0.695
pedigree,0.625
pedometer,0.469
pedophile,0.051
pee,0.449
peek,0.486
peekaboo,0.5920000000000001
peel,0.439
peep,0.573
peeper,0.182
peephole,0.479
peer,0.45799999999999996
peering,0.514
peerless,0.688
peeved,0.156
peg,0.52
pegs,0.408
peice,0.479
pelagic,0.521
pelican,0.573
pellet,0.44799999999999995
pelvic,0.32
pelvis,0.37799999999999995
pen,0.622
penal,0.20800000000000002
penalty,0.062
penance,0.21899999999999997
penchant,0.688
pencil,0.552
pendant,0.6759999999999999
pendency,0.396
pendent,0.47
pending,0.396
pendulum,0.542
penetrate,0.287
penetrating,0.469
penetration,0.43799999999999994
penguin,0.615
penicillin,0.41700000000000004
penile,0.49
peninsula,0.551
penis,0.354
penitent,0.542
penitentiary,0.22899999999999998
penmanship,0.677
pennant,0.542
penniless,0.062
penny,0.615
pension,0.625
pensioner,0.44
pensive,0.54
pentagon,0.49
pentagram,0.51
penthouse,0.5920000000000001
penultimate,0.469
people,0.604
peopled,0.594
pep,0.51
pepper,0.4
peppermint,0.72
pepperoni,0.7959999999999999
peppy,0.677
peptic,0.39799999999999996
peptide,0.38
perceive,0.653
percent,0.47
percentage,0.469
percentile,0.479
perceptible,0.71
perception,0.653
perceptive,0.745
perch,0.531
perchance,0.48
percolation,0.397
percussion,0.622
perdition,0.135
peremptory,0.429
perennial,0.527
perfect,0.98
perfection,0.8809999999999999
perfectionist,0.667
perfecto,0.802
perforated,0.21899999999999997
perforation,0.365
perforce,0.35700000000000004
perform,0.765
performance,0.75
performer,0.541
perfume,0.74
perfumed,0.816
peri,0.44799999999999995
peridot,0.45799999999999996
peril,0.052000000000000005
perilous,0.14300000000000002
perimeter,0.47
period,0.396
periodic,0.677
periodical,0.55
periodically,0.48
periodicity,0.6459999999999999
peripheral,0.406
periphery,0.469
periscope,0.604
perish,0.29600000000000004
perishable,0.27
perished,0.135
perishing,0.22899999999999998
perjury,0.22899999999999998
perk,0.903
perky,0.8959999999999999
perm,0.667
permanence,0.7709999999999999
permanent,0.745
permeable,0.635
permeate,0.41700000000000004
permeation,0.418
permissible,0.684
permission,0.612
permissive,0.633
permit,0.733
permitted,0.865
permitting,0.7240000000000001
permutation,0.385
pernicious,0.22899999999999998
peroxide,0.45799999999999996
perpendicular,0.51
perpetrate,0.327
perpetrator,0.22899999999999998
perpetual,0.625
perpetually,0.51
perpetuate,0.397
perpetuation,0.51
perpetuity,0.59
perplexed,0.312
perplexing,0.316
perplexity,0.275
persecute,0.281
persecution,0.22899999999999998
perseverance,0.888
persevere,0.802
persist,0.765
persistence,0.684
persistent,0.6459999999999999
persisting,0.6970000000000001
person,0.6459999999999999
persona,0.741
personable,0.816
personage,0.653
personal,0.75
personality,0.8959999999999999
personification,0.76
personnel,0.7290000000000001
persons,0.8690000000000001
perspective,0.688
perspiration,0.385
persuade,0.62
persuasion,0.612
persuasive,0.74
pert,0.469
pertinent,0.58
perturbation,0.27
pertussis,0.27899999999999997
perusal,0.622
peruse,0.503
pervading,0.418
perverse,0.146
