word,score
intrigue,0.83
intriguing,0.713
intrinsic,0.47100000000000003
intrinsically,0.382
intro,0.331
introduce,0.5589999999999999
introduction,0.413
introductory,0.368
introspection,0.337
introspective,0.36
intrude,0.735
intruder,0.74
intrusion,0.6409999999999999
intrusive,0.607
intubation,0.598
intuition,0.508
intuitive,0.573
intuitively,0.561
inundation,0.78
invade,0.892
invader,0.8270000000000001
invalid,0.33
invalidate,0.48
invalidation,0.49
invalidity,0.39399999999999996
invaluable,0.5
invariably,0.365
invasion,0.843
invasive,0.73
invent,0.6890000000000001
invention,0.5770000000000001
inventive,0.627
inventor,0.667
inventory,0.46299999999999997
inverse,0.337
inversely,0.418
inversion,0.63
invert,0.585
inverted,0.47100000000000003
invest,0.6629999999999999
investigate,0.5
investigation,0.5920000000000001
investigative,0.6
investigator,0.509
investment,0.5920000000000001
investor,0.655
invidious,0.65
invigorate,0.7979999999999999
invincible,0.853
invisibility,0.461
invisible,0.345
invitation,0.5489999999999999
invite,0.655
inviting,0.5710000000000001
invocation,0.62
invoice,0.38
invoke,0.74
involuntary,0.49
involution,0.42
involve,0.49
involvement,0.62
invulnerable,0.6829999999999999
inwards,0.385
iodine,0.265
ion,0.33
iota,0.385
irate,0.852
ire,0.74
iridescent,0.588
iris,0.275
irked,0.7909999999999999
irks,0.7809999999999999
iron,0.35100000000000003
ironclad,0.648
ironic,0.55
irons,0.441
irony,0.5870000000000001
irradiation,0.736
irrational,0.648
irrationality,0.735
irreconcilable,0.667
irreducible,0.455
irrefutable,0.5489999999999999
irregular,0.5479999999999999
irregularity,0.647
irregularly,0.565
irrelevant,0.311
irreparable,0.53
irreplaceable,0.58
irrepressible,0.5660000000000001
irresistible,0.833
irrespective,0.5379999999999999
irresponsible,0.68
irreverent,0.6940000000000001
irreversible,0.541
irrevocable,0.56
irrigate,0.45799999999999996
irrigation,0.426
irritability,0.853
irritable,0.9520000000000001
irritate,0.89
irritated,0.816
irritates,0.81
irritating,0.912
irritation,0.833
island,0.34700000000000003
isle,0.39
islet,0.314
isolate,0.42200000000000004
isolated,0.35600000000000004
isolation,0.33799999999999997
isomorphism,0.361
isothermal,0.491
isotope,0.40399999999999997
issue,0.8190000000000001
itch,0.61
itching,0.69
itchy,0.726
item,0.27
itemize,0.527
items,0.401
iterate,0.46
iteration,0.449
iterative,0.42
itinerant,0.545
itinerary,0.55
ivory,0.235
jab,0.519
jabber,0.506
jack,0.45
jackal,0.5820000000000001
jackass,0.6920000000000001
jacket,0.302
jackhammer,0.69
jackpot,0.75
jackrabbit,0.379
jacks,0.4
jade,0.41
jaded,0.56
jag,0.44
jagged,0.462
jaguar,0.71
jail,0.898
jailbird,0.5670000000000001
jailbreak,0.629
jailer,0.63
jailhouse,0.887
jalopy,0.436
jam,0.5479999999999999
jamboree,0.625
jammed,0.8170000000000001
jammer,0.54
janitor,0.35
janitorial,0.373
japan,0.48200000000000004
jar,0.34600000000000003
jargon,0.5479999999999999
jarhead,0.53
jarring,0.6729999999999999
jasmine,0.23
jasper,0.425
jaundice,0.48
jaunt,0.451
java,0.321
javelin,0.48100000000000004
jaw,0.51
jawbone,0.413
jaws,0.528
jay,0.408
jazz,0.36200000000000004
jazzy,0.431
jealous,0.855
jealousy,0.7829999999999999
jean,0.444
jeans,0.324
jeep,0.51
jeering,0.792
jelly,0.294
jellybean,0.406
jellyfish,0.5670000000000001
jenny,0.406
jeopardize,0.877
jeopardy,0.9079999999999999
jerk,0.63
jerks,0.7879999999999999
jerky,0.5379999999999999
jersey,0.317
jest,0.736
jester,0.67
jesus,0.4
jet,0.721
jetty,0.48
jewel,0.588
jeweler,0.48200000000000004
jewelry,0.569
jib,0.42
jiff,0.40399999999999997
jiffy,0.444
jig,0.396
jiggle,0.6729999999999999
jigsaw,0.5820000000000001
jihad,0.66
jimmy,0.321
jingle,0.5
jinx,0.5820000000000001
jitters,0.9179999999999999
jittery,0.856
jive,0.551
job,0.541
jobinterview,0.8370000000000001
jock,0.6559999999999999
jockey,0.644
jockstrap,0.431
jog,0.708
jogger,0.51
john,0.382
join,0.479
joined,0.39399999999999996
joining,0.469
joint,0.392
jointly,0.425
joke,0.61
joker,0.76
joking,0.8390000000000001
jolly,0.705
jolt,0.708
jornada,0.5
jot,0.32299999999999995
jour,0.39399999999999996
journal,0.24
journalism,0.5
journalist,0.452
journalistic,0.449
journey,0.7020000000000001
journeyman,0.596
joust,0.528
jovial,0.46
joy,0.8240000000000001
joyful,0.74
joyous,0.58
joyride,0.55
joys,0.643
jubilant,0.6729999999999999
jubilee,0.5
judge,0.604
judged,0.6859999999999999
judging,0.625
judgment,0.6
judgmental,0.602
judicial,0.667
judiciary,0.74
judicious,0.43200000000000005
judo,0.79
jug,0.25
juggle,0.76
juggler,0.821
juggling,0.8740000000000001
jugular,0.573
juice,0.281
juicer,0.52
juicy,0.529
juju,0.519
juke,0.491
jukebox,0.54
jumble,0.613
jumbled,0.602
jumbo,0.552
jump,0.865
jump rope,0.66
jumper,0.336
jumpsuit,0.365
jumpy,0.81
junction,0.48100000000000004
juncture,0.5820000000000001
jungle,0.51
junior,0.34299999999999997
juniper,0.327
junk,0.48100000000000004
junket,0.519
junkie,0.86
junky,0.595
junkyard,0.39799999999999996
junta,0.503
juridical,0.431
jurisdiction,0.58
jurisprudence,0.425
jurist,0.523
juror,0.64
jury,0.607
justice,0.5379999999999999
justifiable,0.413
justification,0.444
justify,0.473
juststop,0.379
justthebeginning,0.451
jute,0.21600000000000003
juvenile,0.49
juxtaposition,0.5
kaiser,0.509
kale,0.226
kaleidoscope,0.439
kamikaze,0.81
kangaroo,0.33299999999999996
kanji,0.413
kappa,0.375
kaput,0.441
karaoke,0.649
karate,0.833
karma,0.51
karmic,0.45899999999999996
kayak,0.6
kazoo,0.462
kebab,0.431
keel,0.41700000000000004
keen,0.7190000000000001
keep,0.29600000000000004
keeper,0.457
keeping,0.28
keepsake,0.307
keg,0.389
kelp,0.264
ken,0.409
kennel,0.48
kerchief,0.18899999999999997
kern,0.42
kernel,0.45299999999999996
kerosene,0.47200000000000003
ketchup,0.33799999999999997
kettle,0.49700000000000005
key,0.275
keyboard,0.27899999999999997
keyed,0.49700000000000005
keyhole,0.358
keynote,0.431
keypad,0.255
keystone,0.43799999999999994
keyword,0.52
khaki,0.252
khan,0.47600000000000003
kibble,0.45799999999999996
kick,0.7909999999999999
kickboxing,0.882
kicker,0.711
kicking,0.802
kickoff,0.6
kid,0.45299999999999996
kidder,0.768
kidding,0.625
kiddo,0.39299999999999996
kiddos,0.48
kidnap,0.9229999999999999
kidnapped,0.9229999999999999
kidnapper,0.9059999999999999
kidnapping,0.88
kidney,0.363
kids,0.5
kill,0.941
killer,0.971
killing,0.9590000000000001
killjoy,0.55
kiln,0.423
kilo,0.358
kilogram,0.26
kilometer,0.439
kilt,0.34600000000000003
kimono,0.28
kin,0.441
kindergarten,0.462
kindling,0.6509999999999999
kindness,0.35
kindred,0.418
kinematics,0.48
kinesiology,0.48
kinetic,0.54
king,0.69
king snake,0.835
kingdom,0.547
kingpin,0.626
kink,0.634
kinky,0.5579999999999999
kinship,0.3
kiosk,0.28600000000000003
kirk,0.39
kiss,0.813
kisser,0.682
kissy,0.684
kit,0.344
kitchen,0.23399999999999999
kite,0.5
kitten,0.34299999999999997
kiwi,0.273
klutz,0.451
knack,0.518
knapsack,0.317
knead,0.457
knee,0.245
kneecap,0.36
kneel,0.41700000000000004
kneeling,0.435
knell,0.5
knick,0.509
knickers,0.428
knife,0.7170000000000001
knight,0.441
knighthood,0.66
knit,0.14400000000000002
knob,0.36
knock,0.531
knockoff,0.606
knockout,0.755
knoll,0.34700000000000003
knot,0.221
knots,0.34600000000000003
knotted,0.41200000000000003
know,0.361
knowing,0.353
knowingly,0.45899999999999996
knowledge,0.43
knowledgeable,0.455
knuckle,0.33299999999999996
knucklehead,0.485
knuckles,0.461
koala,0.21
kook,0.47100000000000003
kooky,0.5820000000000001
kool-aid,0.318
kos,0.47100000000000003
kosher,0.44299999999999995
kraut,0.5
kris,0.41700000000000004
kryptonite,0.69
kudos,0.5870000000000001
kumquat,0.426
lab,0.5
label,0.245
labor,0.639
laboratory,0.49
labored,0.451
laborer,0.51
laboring,0.644
laborious,0.635
labyrinth,0.8109999999999999
lac,0.418
lace,0.2
laceration,0.667
lack,0.365
lackey,0.51
lacking,0.375
lackluster,0.311
lacquer,0.353
lacrosse,0.6559999999999999
lactose,0.29
lad,0.38799999999999996
ladder,0.43799999999999994
laddie,0.539
laden,0.478
lading,0.46299999999999997
ladle,0.368
lady,0.48100000000000004
lady bug,0.434
ladybug,0.4
ladylike,0.5589999999999999
ladyship,0.48
lag,0.375
lager,0.48
lagging,0.5379999999999999
lagoon,0.231
lair,0.43799999999999994
laity,0.32
lake,0.196
lama,0.32
lamb,0.284
lame,0.41
lament,0.39799999999999996
lamenting,0.39
lamina,0.314
laminated,0.304
lamp,0.26
lamppost,0.337
lance,0.62
lancer,0.528
land,0.26
landed,0.62
landfall,0.434
landfill,0.423
landing,0.696
landlady,0.303
landlocked,0.391
landlord,0.5
landmark,0.355
lands,0.28
landscape,0.17600000000000002
landscaping,0.379
landslide,0.8640000000000001
lane,0.49
language,0.337
languid,0.27
languish,0.408
languishing,0.45899999999999996
lanky,0.426
lantern,0.25
lap,0.51
lapdog,0.49
lapel,0.287
lapse,0.316
lapsed,0.33299999999999996
laptop,0.27
larceny,0.821
lard,0.239
larder,0.29
large,0.565
larger,0.654
largo,0.48
lark,0.292
larva,0.423
laryngitis,0.5
larynx,0.42
lasagna,0.441
laser,0.531
lash,0.794
lass,0.536
lasso,0.46
lastday,0.58
lasting,0.535
lastminute,0.5820000000000001
latch,0.263
late,0.358
lateness,0.38799999999999996
latent,0.5
lateral,0.37
laterally,0.255
latex,0.413
lathe,0.45
lather,0.327
latitude,0.306
latrine,0.353
latrines,0.462
latte,0.32
lattice,0.42
laud,0.42700000000000005
laudable,0.47200000000000003
laudation,0.547
laudatory,0.41700000000000004
laugh,0.639
laughable,0.627
laughing,0.596
laughingstock,0.779
laughs,0.846
laughter,0.654
launch,0.8140000000000001
launcher,0.745
launches,0.6629999999999999
launder,0.45
laundering,0.327
laundry,0.292
laureate,0.402
laurel,0.146
laurels,0.27899999999999997
lava,0.539
lavage,0.467
lavatory,0.4
lavender,0.198
lavish,0.648
law,0.59
lawful,0.39399999999999996
lawless,0.69
lawlessness,0.804
lawman,0.523
lawn,0.153
lawnmower,0.531
lawsuit,0.794
lawyer,0.569
lax,0.401
laxative,0.55
lay,0.336
layaway,0.51
layer,0.20800000000000002
layered,0.306
layman,0.33899999999999997
layout,0.442
layover,0.355
laziness,0.24
lazy,0.264
lazyday,0.319
lea,0.294
lead,0.657
leaded,0.625
leader,0.5820000000000001
leadership,0.69
leading,0.698
leads,0.47100000000000003
leaf,0.156
leaflet,0.20600000000000002
leafy,0.53
league,0.34
leak,0.833
leakage,0.731
leaky,0.6859999999999999
lean,0.353
leaned,0.373
leaning,0.409
leap,0.6629999999999999
learn,0.643
learned,0.462
learner,0.475
learning,0.588
lease,0.46299999999999997
leash,0.34700000000000003
leather,0.324
leathery,0.47100000000000003
leave,0.315
leavemealone,0.47200000000000003
leaving,0.542
lecherous,0.7040000000000001
lecture,0.462
lecturer,0.5489999999999999
ledge,0.235
ledger,0.36200000000000004
lee,0.26899999999999996
leech,0.623
leeches,0.698
leer,0.348
leery,0.64
lees,0.5670000000000001
leeway,0.5770000000000001
left,0.37
leftout,0.365
leftover,0.46
leftovers,0.35
lefty,0.406
leg,0.373
legacy,0.529
legal,0.387
legality,0.34299999999999997
legalize,0.46
legalized,0.44
legally,0.48200000000000004
legend,0.519
legendary,0.537
legibility,0.48100000000000004
legible,0.27899999999999997
legion,0.57
legislate,0.5820000000000001
legislation,0.418
legislative,0.365
legislator,0.58
legislature,0.435
legit,0.42700000000000005
legitimacy,0.42
legitimate,0.363
lego,0.294
legs,0.40700000000000003
legume,0.302
legwork,0.56
leisure,0.429
leisurely,0.25
lemma,0.284
lemon,0.317
lemonade,0.287
lend,0.461
lender,0.52
lending,0.585
length,0.308
lengthen,0.48100000000000004
lengthened,0.53
lengthening,0.53
lengthwise,0.47
lengthy,0.342
leniency,0.436
lenient,0.451
lens,0.245
leopard,0.755
leotard,0.429
leper,0.589
leprechaun,0.48
leprosy,0.67
lesion,0.623
less,0.24
lessee,0.474
lessen,0.284
lessening,0.3
lesser,0.16699999999999998
lesson,0.5770000000000001
lessor,0.49
let,0.373
lethal,0.8
lethargic,0.245
lethargy,0.302
letter,0.27899999999999997
lettered,0.361
letterhead,0.316
lettering,0.18
letters,0.327
lettuce,0.163
leukemia,0.5720000000000001
levee,0.324
level,0.27699999999999997
lever,0.34299999999999997
leverage,0.5
levitate,0.598
levy,0.42
lewd,0.6729999999999999
lexicon,0.46299999999999997
ley,0.389
liabilities,0.608
liability,0.5
liable,0.519
liaison,0.337
liar,0.606
libel,0.6940000000000001
libelous,0.735
liberal,0.565
liberalism,0.7120000000000001
liberate,0.632
liberated,0.63
liberating,0.62
liberation,0.614
liberty,0.579
libido,0.602
librarian,0.135
library,0.122
libretto,0.32799999999999996
lice,0.5
license,0.39399999999999996
lichen,0.38799999999999996
lick,0.48200000000000004
licorice,0.31
lid,0.18899999999999997
lie,0.725
liege,0.426
lien,0.58
lieu,0.41
lieutenant,0.612
life,0.615
lifeblood,0.69
lifeboat,0.425
lifeguard,0.606
lifeisgood,0.575
lifeless,0.33299999999999996
lifelike,0.5670000000000001
lifeline,0.552
lifelong,0.33
lifer,0.519
lifesaver,0.745
lifestyle,0.47200000000000003
lifesucks,0.637
lifetime,0.5589999999999999
lift,0.518
lifted,0.441
liftoff,0.667
ligament,0.41
ligation,0.423
ligature,0.43
light,0.32
light year,0.425
lightbulb,0.255
lighten,0.43799999999999994
lightheaded,0.62
lighthouse,0.24
lighting,0.44
lightness,0.36
lightning,0.6829999999999999
lights,0.48
lightweight,0.3
likable,0.48
likelihood,0.469
likely,0.35600000000000004
likeness,0.41
likewise,0.217
liking,0.604
lilac,0.18
lily,0.245
limb,0.397
limber,0.7290000000000001
limbo,0.284
lime,0.24
limelight,0.639
limestone,0.32299999999999995
limey,0.34700000000000003
limit,0.45299999999999996
limitation,0.431
limited,0.273
limitless,0.574
limo,0.36700000000000005
limousine,0.531
limp,0.44
lin,0.36200000000000004
line,0.18
lineage,0.465
lineal,0.17
linear,0.25
linebacker,0.66
lined,0.36700000000000005
linen,0.32299999999999995
liner,0.396
lines,0.317
lineup,0.42700000000000005
linger,0.311
lingerie,0.46299999999999997
lingering,0.643
lingo,0.364
lingual,0.457
linguini,0.33799999999999997
linguist,0.33
linguistic,0.35100000000000003
linguistics,0.39
lining,0.363
link,0.264
linoleum,0.37799999999999995
lint,0.17300000000000001
lion,0.7170000000000001
lip,0.348
liposuction,0.684
lipstick,0.429
liquefaction,0.622
liquefied,0.46299999999999997
liqueur,0.612
liquid,0.235
liquidate,0.654
liquidation,0.625
liquidator,0.6629999999999999
liquidity,0.529
liquor,0.7020000000000001
lira,0.255
lisp,0.41200000000000003
list,0.26
listen,0.36
listener,0.375
listenting,0.377
listing,0.273
listless,0.35
listneing,0.37
litany,0.365
liter,0.20800000000000002
literacy,0.306
literal,0.353
literally,0.353
literary,0.324
literature,0.25
lithe,0.596
lithium,0.33
lithograph,0.327
lithography,0.34600000000000003
lithology,0.37799999999999995
lithosphere,0.33299999999999996
litigant,0.5770000000000001
litigate,0.8190000000000001
litigation,0.76
litigator,0.63
litigious,0.736
litter,0.551
little,0.16
littlethings,0.311
littoral,0.387
liturgy,0.327
live,0.6729999999999999
livelife,0.624
livelihood,0.48100000000000004
lively,0.81
liven,0.713
liver,0.29
livery,0.41700000000000004
livestock,0.42
livid,0.7879999999999999
living,0.608
lizard,0.375
llama,0.59
lml,0.519
load,0.41700000000000004
loader,0.377
loaf,0.25
loafer,0.396
loam,0.373
loan,0.48
loath,0.7140000000000001
loathe,0.73
loathful,0.74
loathing,0.7959999999999999
loathsome,0.6940000000000001
lobby,0.42700000000000005
lobbyist,0.527
lobe,0.364
lobotomy,0.598
lobster,0.35600000000000004
local,0.26899999999999996
locale,0.387
locality,0.336
localization,0.33
localize,0.48100000000000004
localized,0.46
locate,0.52
location,0.375
locator,0.426
loch,0.235
lock,0.585
locker,0.3
locket,0.327
locksmith,0.41700000000000004
lockup,0.602
loco,0.774
locomotion,0.6
locomotive,0.65
locust,0.41200000000000003
lode,0.423
lodge,0.35600000000000004
lodger,0.44799999999999995
lodging,0.28600000000000003
loft,0.37799999999999995
lofty,0.306
log,0.371
logarithm,0.439
logarithmic,0.45799999999999996
logic,0.245
logical,0.4
logistics,0.5
logo,0.29600000000000004
logotype,0.337
loin,0.298
lollipop,0.483
lone,0.204
loneliness,0.182
lonely,0.226
loner,0.152
lonesome,0.213
long,0.353
longboat,0.45399999999999996
longevity,0.353
longing,0.434
longitude,0.31
longitudinal,0.39799999999999996
longitudinally,0.38
longtime,0.442
loo,0.35700000000000004
looker,0.354
lookout,0.5379999999999999
loom,0.245
looming,0.75
loon,0.392
loony,0.474
loop,0.34299999999999997
loophole,0.755
loopy,0.52
loose,0.312
loosen,0.337
loosening,0.34299999999999997
loot,0.711
lop,0.363
lopsided,0.5
lord,0.327
lords,0.35600000000000004
lordship,0.557
lore,0.373
lorry,0.48100000000000004
lose,0.5379999999999999
loser,0.51
losing,0.6859999999999999
loss,0.5670000000000001
lost,0.6629999999999999
lot,0.215
lotion,0.261
lots,0.41700000000000004
lottery,0.731
lotto,0.635
lotus,0.377
loud,0.65
loudly,0.755
loudmouth,0.615
loudness,0.5820000000000001
loudspeaker,0.735
lounge,0.245
lounging,0.16699999999999998
louse,0.439
lousy,0.48200000000000004
lovable,0.335
love,0.519
loved,0.452
lovee,0.5920000000000001
loveee,0.5920000000000001
loveless,0.365
lovelife,0.61
loveliness,0.509
lovelovelove,0.5820000000000001
lovely,0.456
lovemaking,0.927
lovemylife,0.8
lover,0.816
lovesick,0.8420000000000001
lovethis,0.552
loving,0.612
lovinglife,0.40399999999999997
lovinlife,0.46
low,0.22
lowdown,0.441
lower,0.29600000000000004
lowering,0.363
lowest,0.304
lowlands,0.29
lowlife,0.529
lowly,0.294
lox,0.373
loyal,0.265
loyalty,0.406
lsd,0.47100000000000003
luau,0.545
lube,0.49
lubricant,0.55
lubricate,0.49
lubrication,0.6459999999999999
lucid,0.49
luck,0.49
luckiest,0.69
lucky,0.61
luckygirl,0.7120000000000001
lucrative,0.519
ludicrous,0.5529999999999999
lug,0.44299999999999995
luggage,0.226
lukewarm,0.3
lull,0.13
lullaby,0.156
lumbar,0.418
lumber,0.184
lumbering,0.561
lumberjack,0.66
luminescent,0.55
luminous,0.392
lump,0.337
lumpy,0.37799999999999995
lunacy,0.847
lunar,0.29600000000000004
lunatic,0.792
lunch,0.41
lunchbox,0.34600000000000003
luncheon,0.24
lunchtime,0.39799999999999996
lung,0.292
lunge,0.721
lungs,0.35200000000000004
lurch,0.6940000000000001
lure,0.565
lurid,0.833
lurk,0.74
lurking,0.7809999999999999
luscious,0.552
lush,0.7829999999999999
lust,0.9440000000000001
luster,0.5660000000000001
lustful,0.8959999999999999
lustrous,0.606
lusty,0.941
lute,0.40700000000000003
luxuriant,0.745
luxurious,0.644
luxury,0.6729999999999999
lycra,0.449
lye,0.396
lying,0.7040000000000001
lymph,0.51
lymphatic,0.509
lymphoma,0.645
lynch,0.885
lynching,0.92
lynx,0.59
lyre,0.34700000000000003
lyric,0.26899999999999996
lyrical,0.451
lyrics,0.214
macadamia,0.33
macarena,0.601
macaroni,0.41
mace,0.41200000000000003
mach,0.43200000000000005
machete,0.69
machine,0.5
machinery,0.615
machinist,0.598
macho,0.69
mackerel,0.423
macro,0.469
mad,0.873
madam,0.308
madame,0.5
madden,0.602
madder,0.853
mademoiselle,0.45899999999999996
mademyday,0.573
madhouse,0.736
madman,0.88
madness,0.804
maestro,0.35700000000000004
mafia,0.867
magazine,0.332
mage,0.373
magenta,0.275
maggot,0.5
magic,0.6629999999999999
magical,0.6509999999999999
magician,0.657
magistrate,0.541
magma,0.623
magna,0.49
magnate,0.708
magnesium,0.32
magnet,0.318
magnetic,0.529
magnetism,0.529
magnetite,0.49
magnification,0.615
magnificence,0.81
magnificent,0.68
magnifier,0.21600000000000003
magnify,0.561
magnifying,0.265
magnitude,0.613
magnolia,0.34299999999999997
magpie,0.45799999999999996
mahi mahi,0.41
mahjong,0.418
mahogany,0.225
maid,0.324
maiden,0.396
mail,0.231
mailbox,0.222
mailing,0.324
mailman,0.418
maim,0.7240000000000001
main,0.51
mainframe,0.49
mainland,0.40700000000000003
mainstay,0.4
mainstream,0.527
maintain,0.39799999999999996
maintenance,0.41
majestic,0.731
majesty,0.602
major,0.5379999999999999
majority,0.56
make,0.42
makeover,0.51
maker,0.544
makeshift,0.611
makesmehappy,0.6629999999999999
makesmemad,0.643
makeup,0.33299999999999996
makingdisciples,0.402
malady,0.6859999999999999
malaise,0.6
malaria,0.653
malarkey,0.5
malevolent,0.8540000000000001
malfeasance,0.745
malformation,0.602
malfunction,0.5770000000000001
malice,0.8109999999999999
malicious,0.765
malign,0.765
malignancy,0.8140000000000001
malignant,0.8240000000000001
maligned,0.684
mall,0.6629999999999999
malleable,0.5
mallet,0.39
malnutrition,0.5920000000000001
malpractice,0.5589999999999999
malt,0.373
mama,0.413
mambo,0.622
mamma,0.358
mammal,0.449
mammoth,0.47100000000000003
mammy,0.415
manage,0.53
manageable,0.361
management,0.491
manager,0.5489999999999999
managerial,0.52
mandamus,0.5770000000000001
mandarin,0.39799999999999996
mandate,0.67
mandatory,0.667
mandible,0.431
mandolin,0.433
mandrel,0.49
mane,0.27699999999999997
maneuver,0.6629999999999999
maneuvering,0.64
mange,0.5579999999999999
manger,0.276
mangle,0.449
mango,0.327
mangosteen,0.5
mangy,0.698
manhole,0.5
manhood,0.735
manhunt,0.925
mania,0.6829999999999999
maniac,0.8490000000000001
maniacal,0.848
manic,0.892
manicure,0.308
manicurist,0.35200000000000004
manifest,0.647
manifestation,0.75
manifested,0.618
manifestly,0.588
manifesto,0.519
manifold,0.461
manipulate,0.7
manipulation,0.775
manipulative,0.7240000000000001
mankind,0.47100000000000003
manly,0.633
manna,0.294
manned,0.588
mannequin,0.302
manner,0.25
mannered,0.556
manners,0.284
manor,0.358
manpower,0.62
mansion,0.49
mansions,0.529
manslaughter,0.92
mantel,0.265
mantis,0.355
mantle,0.26899999999999996
mantra,0.249
manual,0.245
manufacture,0.703
manufacturer,0.537
manufacturing,0.613
manure,0.47100000000000003
manuscript,0.20800000000000002
map,0.22899999999999998
maple,0.39
mar,0.544
marathon,0.778
marble,0.212
marbled,0.385
marbles,0.345
march,0.2
mare,0.32
margarine,0.316
margarita,0.43799999999999994
margin,0.21899999999999997
marginal,0.644
mariachi,0.5589999999999999
marijuana,0.779
marinara,0.38799999999999996
marine,0.47100000000000003
mariner,0.491
marital,0.529
maritime,0.49
mark,0.231
marked,0.358
marker,0.33299999999999996
market,0.48
marketable,0.545
marketing,0.774
marketplace,0.42
marks,0.48
marksman,0.833
marksmanship,0.531
marl,0.47100000000000003
marmalade,0.37
maroon,0.358
marooned,0.48
marquee,0.284
marquis,0.444
marred,0.561
marriage,0.684
married,0.57
marrow,0.42200000000000004
marry,0.765
marsh,0.358
marshal,0.61
marshmallow,0.441
mart,0.402
martial,0.71
martingale,0.51
martini,0.5
martyr,0.708
martyrdom,0.745
marvel,0.755
marvellous,0.809
marvelous,0.637
marvelously,0.708
marzipan,0.38
mascara,0.45
mascot,0.337
masculine,0.54
masculinity,0.67
mash,0.363
mashed,0.337
mask,0.49
masked,0.5489999999999999
masks,0.47200000000000003
masochism,0.845
masochist,0.784
mason,0.442
masquerade,0.633
mass,0.245
massacre,0.887
massage,0.35600000000000004
masses,0.45299999999999996
masseur,0.265
masseuse,0.373
massive,0.66
mast,0.39
master,0.49
masterful,0.51
mastermind,0.625
masterpiece,0.623
mastery,0.648
masturbate,0.9259999999999999
masturbation,0.961
mat,0.221
matador,0.88
match,0.573
matchbook,0.391
matching,0.735
matchmaker,0.509
mate,0.41700000000000004
material,0.363
materialism,0.39
materialist,0.491
materialistic,0.506
materiality,0.45
materialize,0.596
materially,0.451
materials,0.361
materiel,0.294
maternal,0.41700000000000004
maternity,0.48
math,0.375
mathematical,0.5
mathematician,0.418
mathematics,0.435
matinee,0.578
mating,0.84
matriculation,0.49
matrimony,0.637
matrix,0.37799999999999995
matron,0.519
matted,0.519
matter,0.353
matting,0.405
mattress,0.255
maturation,0.439
mature,0.34700000000000003
maturity,0.4
maudlin,0.41700000000000004
mausoleum,0.281
mauve,0.33
maverick,0.6759999999999999
maxim,0.562
maximize,0.765
maximum,0.7240000000000001
mayday,0.643
mayflower,0.46299999999999997
mayhem,0.87
mayonnaise,0.32
mayor,0.48100000000000004
maze,0.608
mead,0.337
meadow,0.13
meager,0.389
meal,0.461
mean,0.467
meander,0.44299999999999995
meandering,0.644
meanie,0.42
meaning,0.395
meaningful,0.5
meaningless,0.314
meanness,0.6940000000000001
means,0.373
meantime,0.222
measles,0.635
measurable,0.41
measure,0.375
measured,0.265
measurement,0.418
measuring,0.337
measuring cup,0.34299999999999997
measuring tape,0.28
meat,0.42100000000000004
meatball,0.27899999999999997
meathead,0.534
meatloaf,0.389
mechanic,0.433
mechanical,0.569
mechanics,0.5
mechanism,0.583
med,0.429
medal,0.555
medallion,0.51
medallist,0.821
meddle,0.77
meddling,0.6
media,0.33
medial,0.34
median,0.21600000000000003
mediate,0.308
mediation,0.35
mediator,0.43799999999999994
medic,0.47200000000000003
medical,0.373
medicate,0.375
medication,0.439
medicinal,0.41700000000000004
medicine,0.318
medieval,0.408
mediocre,0.48100000000000004
mediocrity,0.39799999999999996
meditate,0.146
meditating,0.185
meditation,0.12
meditative,0.12
mediterranean,0.45399999999999996
medium,0.35600000000000004
medley,0.35200000000000004
meek,0.15
meet,0.51
meeting,0.569
mega,0.5379999999999999
meh,0.28600000000000003
melancholic,0.306
melancholy,0.26
melee,0.7040000000000001
mellow,0.069
melodious,0.53
melodrama,0.83
melodramatic,0.6920000000000001
melody,0.434
melon,0.231
melt,0.615
meltdown,0.657
melting,0.47
member,0.33299999999999996
membership,0.41100000000000003
membrane,0.43
memento,0.36
memo,0.235
memoir,0.242
memorabilia,0.41200000000000003
memorable,0.51
memorandum,0.5
memorial,0.304
memorials,0.33299999999999996
memories,0.48700000000000004
memoriesiwontforget,0.542
memorize,0.451
memory,0.37799999999999995
menace,0.894
menacing,0.88
menagerie,0.48
mend,0.436
mending,0.633
menial,0.42
meningitis,0.612
meniscus,0.33
menopause,0.46
menses,0.6859999999999999
menstrual,0.519
mental,0.49
mentalhealth,0.541
mentality,0.415
menthol,0.292
mention,0.365
mentor,0.455
menu,0.33299999999999996
meow,0.51
mercantile,0.49
mercenary,0.8370000000000001
merchandise,0.46
merchant,0.5
merciful,0.34600000000000003
merciless,0.88
mercurial,0.546
mercury,0.312
mercy,0.22899999999999998
mere,0.221
merengue,0.519
merge,0.48
merger,0.49
meridian,0.324
meridional,0.29
meringue,0.58
merit,0.5
meritorious,0.618
mermaid,0.623
merriment,0.721
merry,0.731
merrychristmas,0.51
mesa,0.191
mescaline,0.58
mesh,0.235
meshes,0.363
mesmerized,0.552
mess,0.843
message,0.391
messedup,0.615
messenger,0.434
messiah,0.634
messy,0.635
metabolic,0.531
metabolism,0.509
metal,0.429
metallic,0.33
metallurgy,0.509
metamorphosis,0.5710000000000001
metaphor,0.28
metaphorical,0.41200000000000003
metaphysical,0.573
metaphysics,0.396
metastasis,0.6459999999999999
meteor,0.7140000000000001
meteoric,0.802
meteorite,0.794
meteorological,0.557
